ACCIDENT_NUMBER,EVENT_DATE,CITY,STATE,LATITUDE,LONGITUDE,INJURY_SEVERITY,AIRCRAFT_DAMAGE,AIRCRAFT_CATEGORY,MAKE,MODEL,TOTAL_FATALITIES,TOTAL_INJURIES,TOTAL_UNINJURED
CEN14LA316,6/23/2014,OTTAWA, IL,41.391111,-88.786944,FATAL(1),SUBSTANTIAL,POWERED PARACHUTE,GRAZHOPPER,TRIKE,1,1,0
CEN11FA436,6/30/2011,OTTUMWA, IA,41.106667,-92.448055,FATAL(1),DESTROYED,AIRPLANE,RAY AERIAL SPRAYING,773 RACER,1,0,0
CEN14FA046,11/10/2013,OWASSO, OK,36.2975,-95.874445,FATAL(1),DESTROYED,AIRPLANE,MITSUBISHI,MU 2B-25,1,0,0
CEN15FA119,1/26/2015,OWEN, WI,44.988055,-90.5275,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,182L,1,2,0
CEN19FA212,7/6/2019,OXFORD, MS,34.387777,-89.530556,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,172,1,0,0
ERA10LA113,1/13/2010,OXFORD, CT,41.478611,-73.135277,FATAL(1),SUBSTANTIAL,AIRPLANE,FOSTER JOHN,GLASAIR III,1,0,0
WPR15GA030,10/29/2014,OXNARD, CA,34.116945,-119.0825,FATAL(1),DESTROYED,AIRPLANE,HAWKER AIRCRAFT LTD,HAWKER HUNTER MK.58,1,0,0
ERA20LA197,5/30/2020,OZARK, AL,31.441389,-85.638336,FATAL,DESTROYED,HELICOPTER,SCHWEIZER,269C-1,1,0,0
WPR18FA249,9/3/2018,PACOIMA, CA,34.257222,-118.408889,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,150L,1,1,0
WPR14LA008,10/6/2013,PADUCAH, TX,33.939444,-100.072223,FATAL(1),SUBSTANTIAL,HELICOPTER,MCDONNELL DOUGLAS HELI CO,369,1,0,0
ERA20FA026,10/31/2019,PADUCAH, KY,37.103333,-88.817223,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA32R,1,0,0
WPR14FA186,5/10/2014,PAGE, AZ,36.933889,-111.449722,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,T207A,1,6,0
ERA13FA071,12/1/2012,PAHOKEE, FL,26.771945,-80.668889,FATAL(1),SUBSTANTIAL,AIRPLANE,GREEN GARY E,THORP T-18,1,0,0
ERA13FA432,9/27/2013,PAHOKEE, FL,26.068611,-80.686944,FATAL(1),SUBSTANTIAL,AIRPLANE,LOWERRE BRUCE T,S 12-E,1,0,0
ERA14LA161,3/21/2014,PALATKA, FL,29.658056,-81.673056,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA AIRCRAFT CO,LC41-550FG,1,1,0
ERA11FA214,3/26/2011,PALM COAST, FL,29.463611,-81.205556,FATAL(1),SUBSTANTIAL,AIRPLANE,AEROSTAR S A,YAK-52,1,0,0
ERA15FA003,10/3/2014,PALM COAST, FL,29.653889,-81.2725,FATAL(1),SUBSTANTIAL,AIRPLANE,MILLER RAYMOND A,SONEX WAIEX,1,0,0
ANC17FA003,10/29/2016,PALMER, AK,61.482223,-148.773889,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,172,1,0,0
ERA10LA119,1/14/2010,PALMETTO, FL,27.639722,-82.508333,FATAL(1),SUBSTANTIAL,AIRPLANE,QUAD CITY,CHALLENGER,1,0,0
CEN20LA168,5/2/2020,PALMYRA, IL,39.408889,-89.990277,FATAL(1),DESTROYED,AIRPLANE,YAKOVLEV,YAK 52,1,0,0
WPR18FA251,9/4/2018,PALO ALTO, CA,37.458333,-122.108889,FATAL(1),SUBSTANTIAL,AIRPLANE,MOONEY,M20J,1,2,0
CEN13FA338,6/11/2013,PAMPA, TX,35.896111,-100.999166,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPISTREL,ALPHA TRAINER,1,1,0
ERA14FA074,12/18/2013,PANAMA CITY, FL,30.101944,-85.462222,FATAL(1),SUBSTANTIAL,AIRPLANE,RAYTHEON,G36,1,0,0
WPR12FA139,3/14/2012,PANOCHE, CA,36.528056,-120.843055,FATAL(1),SUBSTANTIAL,AIRPLANE,BEECH,B36,1,0,0
CEN13FA509,8/27/2013,PARIS, IL,39.701389,-87.650556,FATAL(1),DESTROYED,AIRPLANE,CESSNA,421C,1,0,0
WPR13LA313,7/7/2013,PARKER DAM, CA,34.249166,-114.171111,FATAL(1),SUBSTANTIAL,,NORTH WING UUM INC.,SPORT X2,1,0,0
CEN13FA172,2/20/2013,PARKERS PARAIRIE, MN,46.238333,-95.251667,FATAL(1),SUBSTANTIAL,AIRPLANE,MAULE,MXT-7-180,1,0,0
ERA13FA088,12/16/2012,PARKTON, NC,34.872778,-78.952222,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA-28-160,1,0,0
ERA14FA327,7/5/2014,PARMA, NY,43.222778,-77.812222,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,140,1,0,0
ERA14FA399,8/20/2014,PARSONS, TN,35.704722,-88.145277,FATAL(1),SUBSTANTIAL,AIRPLANE,AIR TRACTOR INC,AT-802A,1,0,0
WPR17FA089,4/23/2017,PASO ROBLES, CA,35.669167,-120.548611,FATAL(1),SUBSTANTIAL,AIRPLANE,APPLEBY,NIEUPORT 28,1,0,0
CEN18FA282,7/19/2018,PATRIOT, IN,38.794722,-84.820278,FATAL(1),DESTROYED,AIRPLANE,FISHER,CELEBRITY,1,0,0
CEN10LA558,9/25/2010,PATTISON, TX,29.810278,-96.046666,FATAL(1),SUBSTANTIAL,HELICOPTER,WORTHINGTON,ROTORWAY,1,0,0
CEN16FA059,12/6/2015,PATTONSBURG, MO,40.1425,-94.368611,FATAL(1),DESTROYED,AIRPLANE,CESSNA,182C,1,0,0
WPR10LA258,5/24/2010,PAULDEN, AZ,34.867223,-112.468611,FATAL(1),SUBSTANTIAL,AIRPLANE,RICE,GN-1 AIR CAMPIER,1,0,0
WPR17FA128,6/17/2017,PAYETTE, ID,44.102778,-116.896944,FATAL(1),DESTROYED,AIRPLANE,PRESCOT E. WILKIE,RV-3,1,0,0
WPR20LA211,7/7/2020,PAYSON, AZ,34.271945,-111.527496,FATAL,DESTROYED,HELICOPTER,BELL,UH1H,1,0,0
WPR20FA079,1/24/2020,PAYSON, AZ,34.158889,-111.493889,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA28,1,2,0
WPR13FA072,12/18/2012,PAYSON, AZ,34.107778,-111.471111,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA-31-350,1,0,0
CEN18FA326,8/13/2018,PAYSON CITY, UT,40.025,-111.7225,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,525,1,0,0
WPR14FA195,5/18/2014,PEACH SPRINGS, AZ,35.9925,-113.781111,FATAL(1),SUBSTANTIAL,HELICOPTER,AMERICAN EUROCOPTER CORP,AS350B3,1,0,0
CEN14FA145,2/19/2014,PEARLAND, TX,29.5175,-95.260278,FATAL(1),DESTROYED,AIRPLANE,BEECH,B100,1,0,0
CEN17FA026,10/26/2016,PEARLAND, TX,29.525278,-95.238889,FATAL(1),SUBSTANTIAL,AIRPLANE,ROE CLEO,WITTMAN TAILWIND W10,1,0,0
ERA11FA085,12/12/2010,PEARLINGTON, MS,30.320278,-89.534444,FATAL(1),SUBSTANTIAL,AIRPLANE,DIAMOND AIRCRAFT IND INC,DA 40,1,0,0
CEN20LA143,4/7/2020,PECAN GAP, TX,33.438611,-95.8474403,FATAL(1),SUBSTANTIAL,AIRPLANE,AIR TRACTOR,AT 502,1,0,0
CEN13FA135,1/15/2013,PELLSTON, MI,45.563333,-84.826111,FATAL(1),DESTROYED,AIRPLANE,CESSNA,208B,1,0,0
ERA15FA203,5/3/2015,PENN YAN, NY,42.633611,-77.051111,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,172,1,0,0
ERA18FA235,8/27/2018,PENSACOLA, FL,30.363056,-87.058611,FATAL(1),SUBSTANTIAL,WEIGHT-SHIFT,AIRTIME,CYGNET,1,0,0
CEN16LA203,6/1/2016,PENWELL, TX,31.747777,-102.548055,FATAL(1),DESTROYED,AIRPLANE,CESSNA,150,1,0,0
WPR11LA069,12/1/2010,PEORIA, AZ,33.791111,-112.248055,FATAL(1),SUBSTANTIAL,,SABRE,TRIKE,1,0,0
WPR11FA078,12/20/2010,PERRIS, CA,33.875556,-117.192222,FATAL(1),SUBSTANTIAL,AIRPLANE,AERO COMMANDER,680FL,1,0,0
CEN12LA324,5/28/2012,PERRY, MI,42.805278,-84.238333,FATAL(1),SUBSTANTIAL,AIRPLANE,NORTH AMERICAN,T-6G,1,1,0
ANC18FA028,4/6/2018,PETALUMA, CA,38.268889,-122.576389,FATAL(1),DESTROYED,AIRPLANE,MOONEY,M20J,1,0,0
WPR15FA140,4/3/2015,PETALUMA, CA,38.239722,-122.578334,FATAL(1),DESTROYED,AIRPLANE,QUICKSILVER ENTERPRISES INC,MXL II,1,0,0
CEN14LA371,7/10/2014,PETERSBURG, MI,41.8875,-83.676667,FATAL(1),SUBSTANTIAL,GYROCRAFT,AIR COMMAND,532,1,0,0
ANC13FA054,6/4/2013,PETERSBURG, AK,56.784722,-132.568056,FATAL(1),SUBSTANTIAL,AIRPLANE,DEHAVILLAND,BEAVER DHC-2 MK.1,1,6,0
CEN20LA365,8/26/2020,PEYTON, CO,38.920276,-104.55805,FATAL,DESTROYED,AIRPLANE,CESSNA,T210,1,0,0
ERA12FA146,1/16/2012,PHILADELPHIA, MS,32.793889,-89.123611,FATAL(1),SUBSTANTIAL,AIRPLANE,AEROSTAR AIRCRAFT CORPORATION,PA-60-601P,1,0,0
DCA18MA142,4/17/2018,PHILADELPHIA, PA,39.871945,-75.24,FATAL(1),SUBSTANTIAL,AIRPLANE,BOEING,737 7H4,1,133,6
CEN12FA001,10/1/2011,PHILIP, SD,44.017778,-101.634444,FATAL(1),DESTROYED,HELICOPTER,ROBINSON HELICOPTER CO,R66,1,0,0
ERA17FA279,8/16/2017,PHILIPP, MS,33.757222,-90.258889,FATAL(1),SUBSTANTIAL,AIRPLANE,AIR TRACTOR,AT502,1,0,0
WPR10FA383,8/4/2010,PHOENIX, AZ,33.688055,-112.0825,FATAL(1),SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP,SR22,1,0,0
WPR12FA067,12/15/2011,PHOENIX, AZ,33.608333,-111.93,FATAL(1),SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP.,SR22,1,1,0
WPR10FA473,9/27/2010,PHOENIX, AZ,33.689722,-112.094166,FATAL(1),SUBSTANTIAL,AIRPLANE,HAWKER BEECHCRAFT,F33,1,0,0
WPR10FA120,1/28/2010,PHOENIX, AZ,33.690277,-112.115833,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA-28-181,1,0,0
CEN18FA126,3/21/2018,PIERCE, NE,42.238611,-97.597222,FATAL(1),SUBSTANTIAL,AIRPLANE,RANS INC,S-16 SHEKARI,1,0,0
CEN12FA579,8/28/2012,PIERRE, SD,44.376111,-100.284722,FATAL(1),SUBSTANTIAL,AIRPLANE,LEE PAUL,SQ 2000,1,0,0
ERA20LA220,6/18/2020,PIKEVILLE, NC,35.444721,-77.925003,FATAL,SUBSTANTIAL,HELICOPTER,ROBINSON,R66,1,0,0
CEN16FA210,6/8/2016,PINE BLUFF, AR,34.116111,-92.210556,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,175,1,1,0
WPR20LA283,8/24/2020,PINE GROVE, OR,45.170555,-121.548614,FATAL,SUBSTANTIAL,HELICOPTER,KAMAN,K 1200,1,0,0
CEN18FA030,11/10/2017,PINEVILLE, LA,31.351944,-92.439722,FATAL(1),SUBSTANTIAL,AIRPLANE,TEMCO,GC 1B,1,0,0
WPR11FA230,5/18/2011,PIONEER, CA,38.518334,-120.231389,FATAL(1),SUBSTANTIAL,AIRPLANE,CAMERON,LANCAIR LEGACY,1,0,0
CEN18FA037,11/22/2017,PITTSFORD, VT,43.755556,-73.04,FATAL(1),DESTROYED,AIRPLANE,CESSNA,172G,1,0,0
CEN19FA003,10/12/2018,PLACEDO, TX,28.705833,-96.804444,FATAL(1),DESTROYED,AIRPLANE,AIR TRACTOR,AT502,1,0,0
WPR14FA348,8/16/2014,PLACERVILLE, CA,38.8,-120.716111,FATAL(1),SUBSTANTIAL,AIRPLANE,CLIFF,STARDUSTER II SA300,1,1,0
CEN19FA100,3/17/2019,PLAIN CITY, OH,40.188333,-83.204444,FATAL(1),DESTROYED,AIRPLANE,CESSNA,421,1,0,0
CEN16FA276,7/21/2016,PLAINFIELD, IL,41.555,-88.2075,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA 30,1,0,0
CEN15LA028,10/26/2014,PLAINVIEW, IL,39.133334,89.941944,FATAL(1),SUBSTANTIAL,AIRPLANE,HUEBBE,SONEX HB,1,1,0
ERA12FA483,7/26/2012,PLAINVILLE, CT,41.694444,-72.864167,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,172P,1,0,0
ERA18FA189,7/12/2018,PLAINVILLE, CT,41.683889,-72.87,FATAL(1),SUBSTANTIAL,AIRPLANE,RUTAN,DEFIANT,1,0,0
CEN11FA663,9/23/2011,PLAINWELL, MI,42.467778,-85.648055,FATAL(1),SUBSTANTIAL,AIRPLANE,THORP,T-18,1,0,0
CEN14FA522,9/28/2014,PLANO, IL,41.638889,-88.547777,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,T337G,1,0,0
ERA12FA387,6/9/2012,PLANT CITY, FL,28.135555,-82.141111,FATAL(1),SUBSTANTIAL,AIRPLANE,PHILLIPS WILLIAM L,CHALLENGER,1,0,0
CEN12FA073,11/20/2011,PLATO CENTER, IL,42.008889,-88.4575,FATAL(1),SUBSTANTIAL,AIRPLANE,SKYKITS,SAVANNAH VGW,1,0,0
WPR11LA183,4/3/2011,PLEASANT GROVE, CA,38.871945,-121.470834,FATAL(1),SUBSTANTIAL,AIRPLANE,TOMEI,S12 XL,1,0,0
CEN20LA127,3/18/2020,PLEASANT PRAIRIE, OH,39.294166,-84.107778,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA28R,1,0,0
WPR15FA166,5/21/2015,PLEASANTON, CA,37.681389,-121.984722,FATAL(1),DESTROYED,AIRPLANE,CESSNA,210F,1,0,0
CEN10LA368,7/4/2010,POCAHONTAS, IL,38.802778,-89.561389,FATAL(1),SUBSTANTIAL,GLIDER,SCHLEICHER,ASW-20,1,0,0
WPR17FA146,7/8/2017,POINT MUGU, CA,34.119167,-119.119723,FATAL(1),SUBSTANTIAL,AIRPLANE,CHICCO MIGUEL E,QUICKSILVER SPORT II,1,1,0
DCA12FA076,5/18/2012,POINT MUGU, CA,34.118889,-119.118889,FATAL(1),DESTROYED,AIRPLANE,HAWKER AIRCRAFT LTD,HAWKER HUNTER MK.58A,1,0,0
WPR14LA233,6/7/2014,POLSON, MT,47.695833,-114.1775,FATAL(1),DESTROYED,AIRPLANE,NORTH WING,APACHE SPORT,1,0,0
WPR18FA074,1/27/2018,POMEROY, WA,46.605,-117.669723,FATAL(1),SUBSTANTIAL,HELICOPTER,HUGHES,369D,1,2,0
WPR12FA044,11/18/2011,POMONA, CA,34.084166,-117.763889,FATAL(1),SUBSTANTIAL,AIRPLANE,MOONEY,M20M,1,0,0
CEN11LA093,12/4/2010,PONCA CITY, OK,36.731945,-97.099722,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA-28-140,1,1,0
ERA13LA136,2/17/2013,POPLARVILLE, MS,30.828889,-89.518889,FATAL(1),SUBSTANTIAL,AIRPLANE,QUICKSILVER,MX2,1,0,0
ANC17FA039,7/27/2017,PORT ALSWORTH, AK,60.371389,-154.242222,FATAL(1),DESTROYED,AIRPLANE,CESSNA,U206G,1,0,0
ANC17FA004,10/28/2016,PORT ALSWORTH, AK,61.094722,-153.446944,FATAL(1),SUBSTANTIAL,AIRPLANE,FAIRCHILD HELI-PORTER,PILATUS PC-6,1,0,0
CEN15FA088,12/29/2014,PORT CLINTON, OH,41.520556,-82.871945,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA 23-160,1,0,0
CEN18FA371,9/5/2018,PORT HURON, MI,42.903611,-82.550278,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,340A,1,0,0
CEN15FA087,12/24/2014,PORT HURON, MI,42.9225,82.526667,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA-34-200T,1,0,0
CEN20FA108,2/28/2020,PORT ISABEL, TX,26.165833,-97.330278,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,150,1,0,0
ERA16LA109,2/20/2016,PORT JEFFERSON, NY,40.961111,-73.084444,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA28,1,3,0
WPR17FA052,1/13/2017,PORT ORFORD, OR,42.806944,-124.532223,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA 28-236,1,0,0
ERA12FA345,5/21/2012,PORT RICHEY, FL,28.283889,-82.736389,FATAL(1),SUBSTANTIAL,AIRPLANE,SHEPARD JIMMY D JR,PITTS S1D,1,0,0
WPR19FA172,6/15/2019,PORTER RANCH, CA,34.316111,-118.573334,FATAL(1),SUBSTANTIAL,AIRPLANE,NANCHANG,CJ6,1,0,0
CEN16LA182,5/13/2016,PORTIA, AR,36.075556,-91.061111,FATAL(1),SUBSTANTIAL,HELICOPTER,BELL,47G 3B 1,1,0,1
ERA12LA411,6/24/2012,PORTLAND, ME,43.621111,-70.206667,FATAL(1),SUBSTANTIAL,AIRPLANE,UNIVERSAL STINSON,108,1,0,0
CEN11LA067,11/14/2010,POST, TX,33.228056,-101.135277,FATAL(1),SUBSTANTIAL,HELICOPTER,BRANTLY,B-2B,1,1,1
WPR14LA100,1/20/2014,POULSBO, WA,47.747222,-122.605,FATAL(1),SUBSTANTIAL,AIRPLANE,ERCOUPE,415 C,1,0,0
CEN11LA050,11/1/2010,PRAIRE DU SAC, WI,43.346389,-89.753333,FATAL(1),SUBSTANTIAL,AIRPLANE,MCFARLAND BILL,CHALLENGER II,1,0,0
CEN19FA332,9/23/2019,PRAIRIE GROVE, AR,35.7875,-94.355,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,150,1,0,0
CEN15FA163,3/7/2015,PRATT, KS,37.611667,-98.619167,FATAL(1),SUBSTANTIAL,AIRPLANE,AHRENS GERD H,RV 6,1,0,0
WPR18FA245,8/29/2018,PRESCOTT, AZ,34.67,-112.405833,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,P210,1,0,0
WPR15FA144,4/11/2015,PRESCOTT VALLEY, AZ,34.680834,-112.296944,FATAL(1),SUBSTANTIAL,GLIDER,SCHEMPP-HIRTH,STANDARD CIRRUS,1,0,0
CEN17FA095,1/31/2017,PRICE, TX,32.130834,-94.954167,FATAL(1),DESTROYED,AIRPLANE,CESSNA,177,1,0,0
CEN14LA028,10/28/2013,PRINCETON, MN,45.56,-93.609722,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA 22-150,1,0,0
WPR15LA084,1/11/2015,PRINEVILLE, OR,44.286111,-120.903056,FATAL(1),DESTROYED,AIRPLANE,BRUCT J MYERS,RV-9A,1,0,0
WPR13FA400,9/8/2013,PRINEVILLE, OR,44.290277,-120.887777,FATAL(1),SUBSTANTIAL,AIRPLANE,CANTRELL LW,CHALLENGER II SP,1,0,0
ERA11FA480,8/31/2011,PROVINCETOWN, MA,42.067778,-70.224445,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA-28-181,1,1,0
CEN12FA638,9/16/2012,PUEBLO, CO,38.288889,-104.496389,FATAL(1),SUBSTANTIAL,AIRPLANE,MCHENRY GEORGE B JR,KR2S,1,0,0
CEN11FA310,4/29/2011,PULASKI, WI,44.641111,-88.215278,FATAL(1),SUBSTANTIAL,AIRPLANE,JURMU,STOL CH701,1,0,0
ERA13LA320,7/16/2013,PULASKI, TN,35.159722,-87.066945,FATAL(1),DESTROYED,AIRPLANE,THOMPSON BRUCE D,SONERAI II,1,0,0
ERA16FA031,11/4/2015,QUEENS, NY,40.547222,-73.921389,FATAL(1),SUBSTANTIAL,AIRPLANE,FLIGHT DESIGN GMBH,CTLS,1,0,0
ERA12FA151,1/22/2012,QUINCY, FL,30.603889,-84.546944,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,150G,1,0,0
ERA17LA280,8/18/2017,QUINTON, VA,37.497222,-77.149166,FATAL(1),SUBSTANTIAL,AIRPLANE,COSTRUZIONI AERONAUTICHE TECNA,P2004 BRAVO,1,1,0
ERA12FA149,1/20/2012,RAINBOW CITY, AL,33.952222,-86.101389,FATAL(1),SUBSTANTIAL,AIRPLANE,AERO VODOCHODY,L39C,1,0,0
CEN18FA386,9/24/2018,RAINY PASS, AK,62.072778,-153.184722,FATAL(1),DESTROYED,AIRPLANE,CESSNA,U206,1,0,0
WPR17FA063,2/12/2017,RAMONA, CA,33.151111,-116.830834,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,172,1,2,0
ERA11FA463,8/17/2011,RANSOM TOWNSHIP, PA,41.419167,-75.768056,FATAL(1),SUBSTANTIAL,AIRPLANE,QUAD CITY ULTRALIGHT CORP,CHALLENGER II,1,0,0
CEN18FA045,12/3/2017,RAVENNA, OH,41.208611,-81.228334,FATAL(1),DESTROYED,AIRPLANE,PIPER,TITAN TORNADO II D,1,0,0
CEN12LA149,2/4/2012,RAY, MI,42.729445,-82.900556,FATAL(1),SUBSTANTIAL,GLIDER,PIPISTREL,VIRUS 912,1,0,0
WPR13LA347,7/29/2013,RED BLUFF, CA,40.150278,-122.251944,FATAL(1),DESTROYED,WEIGHT-SHIFT,AIRBORNE WINDSPORTS PTY LTD,EDGE XT-912-L,1,0,0
CEN20LA400,9/19/2020,RED BUD, IL,38.211666,-90.014999,FATAL,DESTROYED,HELICOPTER,DEROUSSE,SAFARI,1,0,0
WPR17LA126,5/4/2017,REDCREST, CA,40.338889,-123.833334,FATAL(1),SUBSTANTIAL,AIRPLANE,HY-TEK,HURRICANE,1,0,0
WPR18FA244,8/29/2018,REDDING, CA,40.578056,-122.409722,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,150,1,0,0
WPR15LA150,4/18/2015,REDDING, CA,40.505278,-122.289444,FATAL(1),DESTROYED,AIRPLANE,CESSNA,206H,1,0,0
WPR10FA239,5/14/2010,REDMOND, OR,44.253889,-121.149722,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA-24-250,1,0,0
CEN16FA171,5/4/2016,REEDSVILLE, WI,44.213333,-87.960278,FATAL(1),SUBSTANTIAL,HELICOPTER,MCDONNELL DOUGLAS HELICOPTER,369E,1,0,0
ERA17FA226,7/4/2017,REMSEN, NY,43.355833,-75.188055,FATAL(1),SUBSTANTIAL,AIRPLANE,LUSCOMBE,8,1,0,0
WPR18FA131,5/1/2018,RENO, NV,39.661389,-119.867778,FATAL(1),SUBSTANTIAL,AIRPLANE,AMERICAN AIR RACING LTD,THUNDER MUSTANG,1,0,0
WPR14FA369,9/8/2014,RENO, NV,39.706667,-119.890277,FATAL(1),DESTROYED,AIRPLANE,BACKOVICH GEORGE C,G P 5,1,0,0
WPR14FA167,4/13/2014,RENO, NV,39.668056,-119.8675,FATAL(1),SUBSTANTIAL,HELICOPTER,SANDS,HELICYCLE,1,0,0
ERA15LA156,3/15/2015,REYNOLDS, GA,32.501389,-84.136666,FATAL(1),SUBSTANTIAL,AIRPLANE,KOLB,TWINSTAR,1,0,0
ERA17FA330,9/20/2017,RHINE, GA,31.52,-83.8,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,150G,1,0,0
CEN18FA336,8/16/2018,RHOME, TX,33.148055,-97.49,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,172,1,3,0
CEN18FA265,7/12/2018,RHOME, TX,33.100556,-97.426389,FATAL(1),DESTROYED,AIRPLANE,ROSE,PARRAKEET A-1,1,0,0
WPR14FA174A,4/27/2014,RICHMOND, CA,37.984166,-122.414167,FATAL(1),DESTROYED,AIRPLANE,CESSNA,210E,1,0,2
CEN16FA037,11/10/2015,RICHMOND, MO,39.323611,-93.966389,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,182Q,1,0,0
CEN10FA278,5/29/2010,RICHMOND, TX,29.683889,-95.8375,FATAL(1),SUBSTANTIAL,AIRPLANE,EVEKTOR AEROTECHNIK,SPORTSTAR PLUS,1,0,0
WPR14FA174B,4/27/2014,RICHMOND, CA,37.984166,-122.414167,FATAL(1),SUBSTANTIAL,AIRPLANE,HAWKER,SEA FURY TMK 20,1,0,2
ERA11FA413,7/23/2011,RIDGELY, MD,38.971111,-75.854722,FATAL(1),SUBSTANTIAL,AIRPLANE,MOYES,DRAGONFLY,1,0,0
ERA15FA351,9/11/2015,RIEGELWOOD, NC,34.343055,-78.303056,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,172,1,0,0
WPR17FA179,8/3/2017,RIO LINDA, CA,38.703889,-121.401667,FATAL(1),SUBSTANTIAL,AIRPLANE,MICHAELIAN,LANCAIR IV-TP,1,0,0
CEN11FA468,7/9/2011,RISING SUN, IN,38.916389,-84.885,FATAL(1),SUBSTANTIAL,HELICOPTER,ROBINSON HELICOPTER COMPANY,R44 II,1,0,0
WPR19FA096,3/16/2019,RIVERSIDE, CA,33.938333,-117.486389,FATAL(1),SUBSTANTIAL,AIRPLANE,BEECH,50,1,0,0
WPR15FA222,7/26/2015,RIVERSIDE, CA,33.944444,-117.433611,FATAL(1),DESTROYED,AIRPLANE,BEECH,F35,1,0,0
ERA10FA195,3/30/2010,ROANOKE, VA,37.329723,-79.987222,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA46,1,1,0
CEN10LA431,7/24/2010,ROCHESTER, MN,44.049722,-92.326389,FATAL(1),SUBSTANTIAL,HELICOPTER,BELL,47G-4A,1,0,0
CEN20LA352,8/20/2020,ROCKFORD, IL,42.193054,-89.088607,FATAL,DESTROYED,AIRPLANE,BEECH,200,1,0,0
ERA10LA390,8/1/2010,ROCKWOOD, ME,45.692777,-69.771389,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,A185F,1,0,1
CEN20FA096,2/22/2020,ROGERS, MN,45.198055,-93.652778,FATAL(1),DESTROYED,AIRPLANE,BEECH,A36,1,0,0
ERA20LA183,5/15/2020,ROGERSVILLE, TN,36.460834,-82.876663,FATAL,DESTROYED,AIRPLANE,ERCOUPE,415,1,0,0
CEN11FA425,6/26/2011,ROMEOVILLE, IL,41.608056,-88.102778,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,T210L,1,1,0
WPR15FA062,12/16/2014,RONAN, MT,47.600833,-114.210278,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA 18-150,1,1,0
WPR20LA155,5/28/2020,ROSEBURG, OR,43.117221,-123.310279,FATAL,DESTROYED,GYROPLANE,CSP LEASING LLC,CAVALON,1,0,0
CEN20LA256,7/1/2020,ROUND ROCK, TX,30.559444,-97.704719,FATAL,DESTROYED,AIRPLANE,CESSNA,320,1,0,0
ERA15FA220,5/21/2015,ROWDY, KY,37.389166,-83.243333,FATAL(1),DESTROYED,AIRPLANE,GULFSTREAM AMERICAN CORP,AA-5A,1,0,0
WPR20FA065,1/15/2020,ROY, UT,41.195,-112.012222,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,T310,1,0,0
CEN16LA175,5/5/2016,RUSH CITY, MN,45.697222,-92.952222,FATAL(1),DESTROYED,WEIGHT-SHIFT,AIRBORNE WINDSPORTS PTY LTD,EDGE X CLASSIC,1,0,0
